3310	21.66	30
3320	21.7	30
3330	21.72	30
3340	21.72	30
3350	21.72	30
3360	21.72	30
3370	21.73	30
3380	21.73	30
3390	21.73	30
3400	21.73	30
3410	21.78	30
3420	21.78	30
3430	21.84	30
3440	21.84	30
3450	21.84	30
3460	21.84	30
3470	21.85	30
3480	21.85	30
3490	21.85	30
3500	21.85	30
3510	21.85	30
3520	21.85	30
3530	21.85	30
3540	21.85	30
3550	21.86	30
3560	21.86	30
3570	21.86	30
3580	21.86	30
3590	21.93	30
3600	21.93	30
3610	21.93	30
3620	21.93	30
3630	21.93	30
3640	21.93	30
3650	21.93	30
3660	21.93	30
3670	21.93	30
3680	21.93	30
3690	21.93	30
3700	21.93	30
3710	21.93	30
3720	21.93	30
3730	22.0	30
3740	22.01	30
3750	22.01	30
3760	22.05	30
3770	22.06	30
3780	22.06	30
3790	22.08	30
3800	22.08	30
3810	22.08	30
3820	22.08	30
3830	22.08	30
3840	22.08	30
3850	22.08	30
3860	22.08	30
3870	22.12	30
3880	22.12	30
3890	22.12	30
3900	22.12	30
3910	22.16	30
3920	22.16	30
3930	22.16	30
3940	22.16	30
3950	22.16	30
3960	22.24	30
3970	22.24	30
3980	22.24	30
3990	22.24	30
4000	22.24	30
4010	22.24	30
4020	22.27	30
4030	22.27	30
4040	22.27	30
4050	22.35	30
4060	22.43	30
4070	22.43	30
4080	22.54	30
4090	22.54	30
4100	22.54	30
4110	22.54	30
4120	22.54	30
4130	22.58	30
4140	22.58	30
4150	22.58	30
4160	22.58	30
4170	22.58	30
4180	22.61	30
4190	22.61	30
4200	22.65	30
4210	22.65	30
4220	22.65	30
4230	22.65	30
4240	22.65	30
4250	22.65	30
4260	22.68	30
4270	22.68	30
4280	22.69	30
4290	22.69	30
4300	22.69	30
4310	22.69	30
4320	22.69	30
4330	22.69	30
4340	22.69	30
4350	22.71	30
4360	22.75	30
4370	22.75	30
4380	22.75	30
4390	22.75	30
4400	22.75	30
4410	22.76	30
4420	22.82	30
4430	22.82	30
4440	22.82	30
4450	22.82	30
4460	22.82	30
4470	22.82	30
4480	22.82	30
4490	22.82	30
4500	22.83	30
4510	22.83	30
4520	22.9	30
4530	22.9	30
4540	22.9	30
4550	22.9	30
4560	22.9	30
4570	22.9	30
4580	22.9	30
4590	22.9	30
4600	22.9	30
4610	22.9	30
4620	22.9	30
4630	22.9	30
4640	22.92	30
4650	22.92	30
4660	22.92	30
4670	22.92	30
4680	22.92	30
4690	22.93	30
4700	22.93	30
4710	22.97	30
4720	22.97	30
4730	22.97	30
4740	23.03	30
4750	23.03	30
4760	23.03	30
4770	23.03	30
4780	23.03	30
4790	23.07	30
4800	23.07	30
4810	23.07	30
4820	23.07	30
4830	23.09	30
4840	23.12	30
4850	23.12	30
4860	23.12	30
4870	23.12	30
4880	23.12	30
4890	23.12	30
4900	23.12	30
4910	23.15	30
4920	23.18	30
4930	23.24	30
4940	23.24	30
4950	23.24	30
4960	23.24	30
4970	23.24	30
4980	23.24	30
4990	23.24	30
5000	23.26	30
5010	23.31	30
5020	23.31	30
5030	23.31	30
5040	23.31	30
5050	23.31	30
5060	23.31	30
5070	23.31	30
5080	23.31	30
5090	23.31	30
5100	23.31	30
5110	23.31	30
5120	23.31	30
5130	23.31	30
5140	23.31	30
5150	23.31	30
5160	23.31	30
