Date File: maps/game.txt
Seed: 0.16191417600097457
Enforcement of Wall Values: yes
Forced Wall Validity: yes
Penalty Function: yes
Penalty Coefficient: 2.3
Survival Stategy: plus
Survival Selection: trun
Parent Selection: fitness_prop
Convergence Termination: yes
n Point Crossover: yes
n Points: 2
mu: 100
lambda: 50
Parent Tournament Size: 15
Survival Tournament Size: 15
Mutation Rate: 0.25
Insert Mutation Rate: 0.25
Evaluations Until Termination: 10000
Termination Convergence Criterion: 5000
Repair Function: yes
Results Log

Run 1
100 	 5.720 	 26 	 11.750 	 0 	 3.160 	 0 
150 	 14.760 	 27 	 2.440 	 0 	 3.470 	 0 
200 	 17.766 	 27 	 1.604 	 0 	 3.703 	 0 
250 	 19.958 	 31 	 0.958 	 0 	 3.681 	 0 
300 	 21.463 	 31 	 0.439 	 0 	 3.650 	 0 
350 	 22.548 	 31 	 0.214 	 0 	 3.643 	 0 
400 	 22.913 	 31 	 0.213 	 0 	 3.614 	 0 
450 	 23.052 	 31 	 0.185 	 0 	 3.585 	 0 
500 	 23.523 	 31 	 0.189 	 0 	 3.424 	 0 
550 	 23.717 	 31 	 0.181 	 0 	 3.406 	 0 
600 	 23.985 	 31 	 0.189 	 0 	 3.242 	 0 
650 	 24.102 	 31 	 0.182 	 0 	 3.182 	 0 
700 	 24.361 	 31 	 0.188 	 0 	 3.030 	 0 
750 	 24.514 	 31 	 0.179 	 0 	 3.014 	 0 
800 	 24.667 	 31 	 0.181 	 0 	 3.000 	 0 
850 	 24.745 	 31 	 0.177 	 0 	 3.014 	 0 
900 	 24.811 	 31 	 0.175 	 0 	 2.993 	 0 
950 	 24.964 	 31 	 0.181 	 0 	 2.928 	 0 
1000 	 25.072 	 31 	 0.181 	 0 	 2.891 	 0 
1050 	 25.156 	 31 	 0.177 	 0 	 2.879 	 0 
1100 	 25.341 	 31 	 0.181 	 0 	 2.819 	 0 
1150 	 25.343 	 31 	 0.175 	 0 	 2.832 	 0 
1200 	 25.400 	 31 	 0.172 	 0 	 2.814 	 0 
1250 	 25.431 	 31 	 0.174 	 0 	 2.792 	 0 
1300 	 25.452 	 31 	 0.171 	 0 	 2.788 	 0 
1350 	 25.453 	 31 	 0.169 	 0 	 2.784 	 0 
1400 	 25.713 	 31 	 0.126 	 0 	 2.762 	 0 
1450 	 25.786 	 31 	 0.129 	 0 	 2.714 	 0 
1500 	 25.810 	 31 	 0.127 	 0 	 2.690 	 0 
1550 	 25.825 	 31 	 0.126 	 0 	 2.664 	 0 
1600 	 25.890 	 31 	 0.123 	 0 	 2.671 	 0 
1650 	 25.952 	 31 	 0.124 	 0 	 2.600 	 0 
1700 	 26.083 	 31 	 0.076 	 0 	 2.542 	 0 
1750 	 26.163 	 31 	 0.078 	 0 	 2.496 	 0 
1800 	 26.215 	 31 	 0.076 	 0 	 2.493 	 0 
1850 	 26.218 	 31 	 0.075 	 0 	 2.503 	 0 
1900 	 26.238 	 31 	 0.075 	 0 	 2.497 	 0 
1950 	 26.377 	 31 	 0.075 	 0 	 2.507 	 0 
2000 	 26.411 	 31 	 0.075 	 0 	 2.500 	 0 
2050 	 26.449 	 31 	 0.075 	 0 	 2.483 	 0 
2100 	 26.419 	 31 	 0.074 	 0 	 2.473 	 0 
2150 	 26.449 	 31 	 0.075 	 0 	 2.469 	 0 
2200 	 26.503 	 31 	 0.076 	 0 	 2.455 	 0 
2250 	 26.527 	 31 	 0.075 	 0 	 2.438 	 0 
2300 	 26.562 	 31 	 0.075 	 0 	 2.425 	 0 
2350 	 26.612 	 31 	 0.075 	 0 	 2.408 	 0 
2400 	 26.655 	 31 	 0.074 	 0 	 2.392 	 0 
2450 	 26.731 	 31 	 0.076 	 0 	 2.338 	 0 
2500 	 26.748 	 31 	 0.075 	 0 	 2.333 	 0 
