Date File: maps/game.txt
Seed: 0.11129388678998775
Enforcement of Wall Values: yes
Forced Wall Validity: yes
Penalty Function: yes
Penalty Coefficient: 2.3
Survival Stategy: plus
Survival Selection: k_tourn
Parent Selection: k_tourn
Convergence Termination: yes
n Point Crossover: yes
n Points: 2
mu: 100
lambda: 50
Parent Tournament Size: 15
Survival Tournament Size: 15
Mutation Rate: 0.25
Insert Mutation Rate: 0.25
Evaluations Until Termination: 10000
Termination Convergence Criterion: 5000
Repair Function: yes
Results Log

Run 1
100 	 4.660 	 19 	 11.490 	 0 	 2.960 	 0 
150 	 11.730 	 25 	 4.260 	 0 	 3.250 	 0 
200 	 16.420 	 31 	 2.610 	 0 	 3.290 	 0 
250 	 18.790 	 31 	 2.080 	 0 	 3.130 	 0 
300 	 20.350 	 31 	 1.580 	 0 	 3.020 	 0 
350 	 21.260 	 31 	 1.310 	 0 	 3.080 	 0 
400 	 21.510 	 31 	 1.310 	 0 	 2.980 	 0 
450 	 21.520 	 31 	 1.290 	 0 	 2.870 	 0 
500 	 22.020 	 31 	 1.180 	 0 	 2.810 	 0 
550 	 22.430 	 31 	 1.180 	 0 	 2.740 	 0 
600 	 22.740 	 31 	 1.180 	 0 	 2.610 	 0 
650 	 23.040 	 31 	 1.120 	 0 	 2.620 	 0 
700 	 22.900 	 31 	 1.120 	 0 	 2.520 	 0 
750 	 23.220 	 31 	 1.120 	 0 	 2.430 	 0 
800 	 23.320 	 31 	 1.120 	 0 	 2.410 	 0 
850 	 23.290 	 31 	 1.120 	 0 	 2.360 	 0 
900 	 23.340 	 31 	 1.120 	 0 	 2.310 	 0 
950 	 23.540 	 31 	 1.120 	 0 	 2.330 	 0 
1000 	 23.570 	 31 	 1.120 	 0 	 2.370 	 0 
1050 	 23.610 	 31 	 1.120 	 0 	 2.340 	 0 
1100 	 23.720 	 31 	 1.120 	 0 	 2.270 	 0 
1150 	 24.050 	 31 	 0.940 	 0 	 2.330 	 0 
1200 	 23.980 	 31 	 0.940 	 0 	 2.280 	 0 
1250 	 24.160 	 31 	 0.940 	 0 	 2.260 	 0 
1300 	 24.620 	 31 	 0.790 	 0 	 2.220 	 0 
1350 	 24.520 	 31 	 0.790 	 0 	 2.230 	 0 
1400 	 24.740 	 31 	 0.790 	 0 	 2.240 	 0 
1450 	 24.930 	 31 	 0.790 	 0 	 2.170 	 0 
1500 	 24.800 	 31 	 0.790 	 0 	 2.200 	 0 
1550 	 25.010 	 31 	 0.790 	 0 	 2.160 	 0 
1600 	 24.990 	 31 	 0.790 	 0 	 2.170 	 0 
1650 	 24.980 	 31 	 0.690 	 0 	 2.180 	 0 
1700 	 25.610 	 31 	 0.440 	 0 	 2.220 	 0 
1750 	 25.550 	 31 	 0.440 	 0 	 2.200 	 0 
1800 	 25.590 	 31 	 0.440 	 0 	 2.190 	 0 
1850 	 25.430 	 31 	 0.440 	 0 	 2.220 	 0 
1900 	 25.690 	 31 	 0.440 	 0 	 2.160 	 0 
1950 	 25.600 	 31 	 0.440 	 0 	 2.190 	 0 
2000 	 25.560 	 31 	 0.440 	 0 	 2.140 	 0 
2050 	 25.590 	 31 	 0.440 	 0 	 2.190 	 0 
2100 	 25.790 	 31 	 0.440 	 0 	 2.160 	 0 
2150 	 25.770 	 31 	 0.440 	 0 	 2.140 	 0 
2200 	 25.920 	 31 	 0.440 	 0 	 2.130 	 0 
2250 	 25.900 	 31 	 0.440 	 0 	 2.110 	 0 
2300 	 25.850 	 31 	 0.440 	 0 	 2.120 	 0 
2350 	 25.970 	 31 	 0.440 	 0 	 2.120 	 0 
2400 	 26.160 	 31 	 0.440 	 0 	 2.120 	 0 
2450 	 26.200 	 31 	 0.440 	 0 	 2.130 	 0 
2500 	 26.270 	 31 	 0.440 	 0 	 2.110 	 0 
2550 	 26.230 	 31 	 0.440 	 0 	 2.030 	 0 
2600 	 26.260 	 31 	 0.440 	 0 	 2.000 	 0 
2650 	 26.160 	 31 	 0.440 	 0 	 2.020 	 0 
2700 	 26.280 	 31 	 0.440 	 0 	 2.010 	 0 
2750 	 26.440 	 31 	 0.390 	 0 	 2.000 	 0 
2800 	 26.570 	 31 	 0.390 	 0 	 1.960 	 0 
2850 	 26.350 	 31 	 0.390 	 0 	 2.000 	 0 
2900 	 26.450 	 31 	 0.390 	 0 	 2.090 	 0 
2950 	 26.620 	 31 	 0.300 	 0 	 2.100 	 0 
3000 	 26.600 	 31 	 0.300 	 0 	 2.090 	 0 
3050 	 26.700 	 31 	 0.300 	 0 	 2.040 	 0 
3100 	 26.590 	 31 	 0.300 	 0 	 2.030 	 0 
3150 	 26.580 	 31 	 0.300 	 0 	 2.070 	 0 
3200 	 26.600 	 31 	 0.300 	 0 	 2.060 	 0 
3250 	 26.770 	 31 	 0.300 	 0 	 2.040 	 0 
3300 	 26.810 	 31 	 0.300 	 0 	 2.080 	 0 
3350 	 26.800 	 31 	 0.300 	 0 	 2.060 	 0 
3400 	 26.840 	 31 	 0.300 	 0 	 2.010 	 0 
3450 	 26.600 	 31 	 0.300 	 0 	 2.080 	 0 
3500 	 26.890 	 31 	 0.300 	 0 	 2.120 	 0 
3550 	 26.810 	 31 	 0.300 	 0 	 2.150 	 0 
3600 	 26.900 	 31 	 0.300 	 0 	 2.040 	 0 
3650 	 26.890 	 31 	 0.300 	 0 	 2.090 	 0 
3700 	 27.000 	 31 	 0.300 	 0 	 2.090 	 0 
3750 	 26.990 	 31 	 0.300 	 0 	 2.040 	 0 
3800 	 26.920 	 31 	 0.300 	 0 	 2.000 	 0 
3850 	 27.020 	 31 	 0.300 	 0 	 2.000 	 0 
3900 	 27.020 	 31 	 0.300 	 0 	 1.970 	 0 
3950 	 27.090 	 31 	 0.300 	 0 	 1.970 	 0 
4000 	 27.030 	 31 	 0.300 	 0 	 1.980 	 0 
4050 	 27.080 	 31 	 0.300 	 0 	 1.980 	 0 
4100 	 27.010 	 31 	 0.300 	 0 	 2.020 	 0 
4150 	 26.940 	 31 	 0.300 	 0 	 2.000 	 0 
4200 	 26.800 	 31 	 0.300 	 0 	 2.120 	 0 
4250 	 27.070 	 31 	 0.300 	 0 	 2.010 	 0 
4300 	 27.080 	 31 	 0.300 	 0 	 1.970 	 0 
4350 	 27.230 	 31 	 0.300 	 0 	 1.940 	 0 
